Country,Total Cases,Cases,Total Deaths,Deaths,Total Recovered,Date
Belgium,399,+85,0,0.0,0,2020-03-12
Austria,361,+115,0,1.0,0,2020-03-12
Qatar,262,0,0,0.0,0,2020-03-12
Bahrain,197,+2,0,0.0,0,2020-03-12
Singapore,187,+9,0,0.0,0,2020-03-12
Malaysia,158,+9,0,0.0,0,2020-03-12
Australia,156,+28,0,0.0,0,2020-03-12
Canada,142,+32,0,0.0,0,2020-03-12
Hong Kong,130,0,0,0.0,0,2020-03-12
Greece,117,+18,0,1.0,0,2020-03-12
Czechia,113,+19,0,0.0,0,2020-03-12
Finland,109,+44,0,0.0,0,2020-03-12
Iceland,109,+24,0,0.0,0,2020-03-12
Israel,109,+12,0,0.0,0,2020-03-12
Slovenia,96,+39,0,0.0,0,2020-03-12
UAE,85,+11,0,0.0,0,2020-03-12
Iraq,83,+12,0,1.0,0,2020-03-12
Egypt,80,+13,0,1.0,0,2020-03-12
Kuwait,80,+8,0,0.0,0,2020-03-12
Portugal,78,+17,0,0.0,0,2020-03-12
Brazil,77,+25,0,0.0,0,2020-03-12
India,74,+12,0,1.0,0,2020-03-12
San Marino,72,+3,0,2.0,0,2020-03-12
Ireland,70,+27,0,0.0,0,2020-03-12
Thailand,70,+11,0,0.0,0,2020-03-12
Lebanon,68,0,0,1.0,0,2020-03-12
Romania,59,+12,0,0.0,0,2020-03-12
Philippines,52,+3,0,0.0,0,2020-03-12
Poland,51,+20,0,1.0,0,2020-03-12
Taiwan,49,+1,0,0.0,0,2020-03-12
Saudi Arabia,45,0,0,0.0,0,2020-03-12
Vietnam,39,0,0,0.0,0,2020-03-12
Indonesia,34,0,0,0.0,0,2020-03-12
Russia,34,+6,0,0.0,0,2020-03-12
Chile,33,+10,0,0.0,0,2020-03-12
Palestine,31,+1,0,0.0,0,2020-03-12
Argentina,30,+9,0,0.0,0,2020-03-12
Croatia,27,+8,0,0.0,0,2020-03-12
Estonia,27,+11,0,0.0,0,2020-03-12
Algeria,26,+6,0,2.0,0,2020-03-12
Luxembourg,26,+19,0,0.0,0,2020-03-12
Georgia,25,+1,0,0.0,0,2020-03-12
Brunei,25,+14,0,0.0,0,2020-03-12
Serbia,24,+6,0,0.0,0,2020-03-12
Albania,23,+8,0,0.0,0,2020-03-12
Bulgaria,23,+16,0,0.0,0,2020-03-12
Costa Rica,23,+1,0,0.0,0,2020-03-12
Peru,22,+5,0,0.0,0,2020-03-12
Belarus,21,+12,0,0.0,0,2020-03-12
Pakistan,21,+1,0,0.0,0,2020-03-12
Slovakia,21,+11,0,0.0,0,2020-03-12
Oman,18,0,0,0.0,0,2020-03-12
Ecuador,17,0,0,0.0,0,2020-03-12
South Africa,17,+4,0,0.0,0,2020-03-12
Latvia,16,+6,0,0.0,0,2020-03-12
Hungary,16,+3,0,0.0,0,2020-03-12
Azerbaijan,15,+4,0,1.0,0,2020-03-12
Panama,14,0,0,0.0,0,2020-03-12
Tunisia,13,+6,0,0.0,0,2020-03-12
Mexico,12,+1,0,0.0,0,2020-03-12
Bosnia and Herzegovina,11,+4,0,0.0,0,2020-03-12
Macao,10,0,0,0.0,0,2020-03-12
Senegal,10,+6,0,0.0,0,2020-03-12
Cyprus,10,+4,0,0.0,0,2020-03-12
North Macedonia,9,0,0,0.0,0,2020-03-12
Colombia,9,0,0,0.0,0,2020-03-12
Malta,9,+2,0,0.0,0,2020-03-12
Maldives,8,0,0,0.0,0,2020-03-12
Afghanistan,7,0,0,0.0,0,2020-03-12
Morocco,6,0,0,0.0,0,2020-03-12
Armenia,6,+5,0,0.0,0,2020-03-12
French Guiana,6,0,0,0.0,0,2020-03-12
Moldova,6,+3,0,0.0,0,2020-03-12
Cambodia,5,0,0,0.0,0,2020-03-12
Dominican Republic,5,0,0,0.0,0,2020-03-12
New Zealand,5,0,0,0.0,0,2020-03-12
Paraguay,5,0,0,0.0,0,2020-03-12
Liechtenstein,4,+1,0,0.0,0,2020-03-12
Réunion,4,+3,0,0.0,0,2020-03-12
Lithuania,3,0,0,0.0,0,2020-03-12
Sri Lanka,3,+1,0,0.0,0,2020-03-12
Ukraine,3,+2,0,0.0,0,2020-03-12
Bangladesh,3,0,0,0.0,0,2020-03-12
Bolivia,3,+1,0,0.0,0,2020-03-12
Channel Islands,3,+1,0,0.0,0,2020-03-12
Cuba,3,0,0,0.0,0,2020-03-12
Martinique,3,0,0,0.0,0,2020-03-12
Nigeria,2,0,0,0.0,0,2020-03-12
Burkina Faso,2,0,0,0.0,0,2020-03-12
Cameroon,2,0,0,0.0,0,2020-03-12
Faeroe Islands,2,0,0,0.0,0,2020-03-12
Honduras,2,0,0,0.0,0,2020-03-12
Jamaica,2,0,0,0.0,0,2020-03-12
Saint Martin,2,0,0,0.0,0,2020-03-12
Guyana,1,+1,0,1.0,0,2020-03-12
Andorra,1,0,0,0.0,0,2020-03-12
Jordan,1,0,0,0.0,0,2020-03-12
Monaco,1,0,0,0.0,0,2020-03-12
Nepal,1,0,0,0.0,0,2020-03-12
Bhutan,1,0,0,0.0,0,2020-03-12
Ivory Coast,1,0,0,0.0,0,2020-03-12
DRC,1,0,0,0.0,0,2020-03-12
French Polynesia,1,0,0,0.0,0,2020-03-12
Gibraltar,1,0,0,0.0,0,2020-03-12
Vatican City,1,0,0,0.0,0,2020-03-12
Mongolia,1,0,0,0.0,0,2020-03-12
St. Barth,1,0,0,0.0,0,2020-03-12
St. Vincent Grenadines,1,0,0,0.0,0,2020-03-12
Togo,1,0,0,0.0,0,2020-03-12
Trinidad and Tobago,1,+1,0,0.0,0,2020-03-12
Turkey,1,0,0,0.0,0,2020-03-12
Total:,134527,8313,0,342.0,0,2020-03-12
China,80817,+3,0,0.0,0,2020-03-13
Italy,17660,"+2,547",0,250.0,0,2020-03-13
Iran,11364,"+1,289",0,85.0,0,2020-03-13
S. Korea,7979,+110,0,5.0,0,2020-03-13
Spain,5232,"+2,086",0,47.0,0,2020-03-13
Germany,3675,+930,0,2.0,0,2020-03-13
France,3661,+785,0,18.0,0,2020-03-13
USA,2269,+572,0,7.0,0,2020-03-13
Switzerland,1139,+271,0,4.0,0,2020-03-13
Norway,996,+196,0,0.0,0,2020-03-13
Sweden,814,+127,0,0.0,0,2020-03-13
Netherlands,804,+190,0,5.0,0,2020-03-13
Denmark,801,+127,0,0.0,0,2020-03-13
UK,798,+208,0,1.0,0,2020-03-13
Japan,701,+10,0,0.0,0,2020-03-13
Diamond Princess,696,0,0,0.0,0,2020-03-13
Belgium,559,+160,0,0.0,0,2020-03-13
Austria,504,+143,0,0.0,0,2020-03-13
Qatar,320,+58,0,0.0,0,2020-03-13
Bahrain,210,+13,0,0.0,0,2020-03-13
Singapore,200,+13,0,0.0,0,2020-03-13
Australia,199,+43,0,0.0,0,2020-03-13
Canada,198,+56,0,0.0,0,2020-03-13
Malaysia,197,+39,0,0.0,0,2020-03-13
Greece,190,+73,0,0.0,0,2020-03-13
Finland,155,+46,0,0.0,0,2020-03-13
Brazil,151,+74,0,0.0,0,2020-03-13
Czechia,141,+25,0,0.0,0,2020-03-13
Slovenia,141,+45,0,0.0,0,2020-03-13
Iceland,134,+17,0,0.0,0,2020-03-13
Hong Kong,132,+1,0,1.0,0,2020-03-13
Israel,126,+17,0,0.0,0,2020-03-13
Portugal,112,+34,0,0.0,0,2020-03-13
Iraq,101,+18,0,1.0,0,2020-03-13
Kuwait,100,+20,0,0.0,0,2020-03-13
Ireland,90,+20,0,0.0,0,2020-03-13
Romania,89,+30,0,0.0,0,2020-03-13
Saudi Arabia,86,+41,0,0.0,0,2020-03-13
UAE,85,0,0,0.0,0,2020-03-13
India,82,+8,0,1.0,0,2020-03-13
San Marino,80,+8,0,0.0,0,2020-03-13
Egypt,80,0,0,0.0,0,2020-03-13
Estonia,79,+52,0,0.0,0,2020-03-13
Lebanon,77,+9,0,0.0,0,2020-03-13
Thailand,75,+5,0,0.0,0,2020-03-13
Indonesia,69,+35,0,3.0,0,2020-03-13
Poland,68,+17,0,1.0,0,2020-03-13
Philippines,64,+12,0,0.0,0,2020-03-13
Taiwan,50,+1,0,0.0,0,2020-03-13
Russia,45,+11,0,0.0,0,2020-03-13
Vietnam,44,0,0,0.0,0,2020-03-13
Chile,43,+10,0,0.0,0,2020-03-13
Brunei,37,+12,0,0.0,0,2020-03-13
Serbia,35,+11,0,0.0,0,2020-03-13
Palestine,35,+4,0,0.0,0,2020-03-13
Luxembourg,34,+8,0,0.0,0,2020-03-13
Albania,33,+10,0,0.0,0,2020-03-13
Croatia,32,+5,0,0.0,0,2020-03-13
Slovakia,32,+11,0,0.0,0,2020-03-13
Argentina,31,0,0,1.0,0,2020-03-13
Pakistan,28,+7,0,0.0,0,2020-03-13
Peru,28,+6,0,0.0,0,2020-03-13
Panama,27,+13,0,0.0,0,2020-03-13
Belarus,27,+6,0,0.0,0,2020-03-13
Algeria,26,0,0,0.0,0,2020-03-13
Georgia,25,0,0,0.0,0,2020-03-13
South Africa,24,+8,0,0.0,0,2020-03-13
Bulgaria,23,0,0,0.0,0,2020-03-13
Costa Rica,23,0,0,0.0,0,2020-03-13
Ecuador,19,+2,0,0.0,0,2020-03-13
Oman,19,+1,0,0.0,0,2020-03-13
Hungary,19,+3,0,0.0,0,2020-03-13
Bosnia and Herzegovina,18,+7,0,0.0,0,2020-03-13
Latvia,17,+1,0,0.0,0,2020-03-13
Tunisia,16,+3,0,0.0,0,2020-03-13
Azerbaijan,15,0,0,0.0,0,2020-03-13
North Macedonia,14,+5,0,0.0,0,2020-03-13
Cyprus,14,+4,0,0.0,0,2020-03-13
Colombia,13,+4,0,0.0,0,2020-03-13
Mexico,12,0,0,0.0,0,2020-03-13
Malta,12,+3,0,0.0,0,2020-03-13
Macao,10,0,0,0.0,0,2020-03-13
Senegal,10,0,0,0.0,0,2020-03-13
Maldives,9,+1,0,0.0,0,2020-03-13
Armenia,8,+2,0,0.0,0,2020-03-13
Jamaica,8,+6,0,0.0,0,2020-03-13
Morocco,7,+1,0,0.0,0,2020-03-13
Afghanistan,7,0,0,0.0,0,2020-03-13
Cambodia,7,+2,0,0.0,0,2020-03-13
Lithuania,6,+3,0,0.0,0,2020-03-13
Sri Lanka,6,+3,0,0.0,0,2020-03-13
French Guiana,6,0,0,0.0,0,2020-03-13
Moldova,6,0,0,0.0,0,2020-03-13
Paraguay,6,0,0,0.0,0,2020-03-13
Dominican Republic,5,0,0,0.0,0,2020-03-13
New Zealand,5,0,0,0.0,0,2020-03-13
Réunion,5,+1,0,0.0,0,2020-03-13
Turkey,5,+4,0,0.0,0,2020-03-13
Cuba,4,+1,0,0.0,0,2020-03-13
Kazakhstan,4,+4,0,0.0,0,2020-03-13
Liechtenstein,4,0,0,0.0,0,2020-03-13
Ukraine,3,0,0,1.0,0,2020-03-13
Bangladesh,3,0,0,0.0,0,2020-03-13
Bolivia,3,0,0,0.0,0,2020-03-13
Channel Islands,3,0,0,0.0,0,2020-03-13
Faeroe Islands,3,+1,0,0.0,0,2020-03-13
French Polynesia,3,+2,0,0.0,0,2020-03-13
Martinique,3,0,0,0.0,0,2020-03-13
Monaco,2,0,0,0.0,0,2020-03-13
Nigeria,2,0,0,0.0,0,2020-03-13
Aruba,2,+2,0,0.0,0,2020-03-13
Burkina Faso,2,0,0,0.0,0,2020-03-13
Cameroon,2,0,0,0.0,0,2020-03-13
DRC,2,+1,0,0.0,0,2020-03-13
Ghana,2,0,0,0.0,0,2020-03-13
Honduras,2,0,0,0.0,0,2020-03-13
Saint Martin,2,0,0,0.0,0,2020-03-13
Venezuela,2,+2,0,0.0,0,2020-03-13
Guyana,1,0,0,0.0,0,2020-03-13
Sudan,1,+1,0,1.0,0,2020-03-13
Andorra,1,0,0,0.0,0,2020-03-13
Jordan,1,0,0,0.0,0,2020-03-13
Nepal,1,0,0,0.0,0,2020-03-13
Antigua and Barbuda,1,+1,0,0.0,0,2020-03-13
Bhutan,1,0,0,0.0,0,2020-03-13
Cayman Islands,1,+1,0,0.0,0,2020-03-13
Ivory Coast,1,0,0,0.0,0,2020-03-13
Ethiopia,1,+1,0,0.0,0,2020-03-13
Gabon,1,+1,0,0.0,0,2020-03-13
Gibraltar,1,0,0,0.0,0,2020-03-13
Guadeloupe,1,+1,0,0.0,0,2020-03-13
Guinea,1,+1,0,0.0,0,2020-03-13
Vatican City,1,0,0,0.0,0,2020-03-13
Kenya,1,+1,0,0.0,0,2020-03-13
Mongolia,1,0,0,0.0,0,2020-03-13
St. Barth,1,0,0,0.0,0,2020-03-13
St. Vincent Grenadines,1,0,0,0.0,0,2020-03-13
Togo,1,0,0,0.0,0,2020-03-13
Trinidad and Tobago,1,0,0,0.0,0,2020-03-13
Total:,145360,10783,0,434.0,0,2020-03-13
China,80824,0,0,0.0,0,2020-03-14
Italy,21157,"+3,497",0,175.0,0,2020-03-14
Iran,12729,"+1,365",0,97.0,0,2020-03-14
S. Korea,8086,+107,0,5.0,0,2020-03-14
Spain,6391,"+1,159",0,62.0,0,2020-03-14
Germany,4599,+924,0,1.0,0,2020-03-14
France,4469,+808,0,12.0,0,2020-03-14
USA,2836,+589,0,8.0,0,2020-03-14
Switzerland,1375,+236,0,2.0,0,2020-03-14
UK,1140,+342,0,10.0,0,2020-03-14
Norway,1108,+112,0,2.0,0,2020-03-14
Sweden,961,+147,0,1.0,0,2020-03-14
Netherlands,959,+155,0,2.0,0,2020-03-14
Denmark,827,+23,0,1.0,0,2020-03-14
Japan,804,+70,0,1.0,0,2020-03-14
Diamond Princess,696,0,0,0.0,0,2020-03-14
Belgium,689,+130,0,1.0,0,2020-03-14
Austria,655,+151,0,0.0,0,2020-03-14
Qatar,337,+17,0,0.0,0,2020-03-14
Australia,248,+49,0,0.0,0,2020-03-14
Canada,247,+49,0,0.0,0,2020-03-14
Malaysia,238,+41,0,0.0,0,2020-03-14
Greece,228,+38,0,2.0,0,2020-03-14
Finland,225,+70,0,0.0,0,2020-03-14
Bahrain,212,+2,0,0.0,0,2020-03-14
Singapore,212,+12,0,0.0,0,2020-03-14
Israel,193,+50,0,0.0,0,2020-03-14
Czechia,189,+48,0,0.0,0,2020-03-14
Slovenia,181,+40,0,1.0,0,2020-03-14
Portugal,169,+57,0,0.0,0,2020-03-14
Iceland,161,+27,0,0.0,0,2020-03-14
Brazil,151,0,0,0.0,0,2020-03-14
Hong Kong,142,+10,0,0.0,0,2020-03-14
Ireland,129,+39,0,1.0,0,2020-03-14
Romania,123,+28,0,0.0,0,2020-03-14
Estonia,115,+36,0,0.0,0,2020-03-14
Philippines,111,+47,0,3.0,0,2020-03-14
Iraq,110,+9,0,1.0,0,2020-03-14
Egypt,109,+16,0,0.0,0,2020-03-14
Kuwait,104,+4,0,0.0,0,2020-03-14
Poland,103,+35,0,1.0,0,2020-03-14
Saudi Arabia,103,+17,0,0.0,0,2020-03-14
San Marino,101,+21,0,0.0,0,2020-03-14
India,97,+15,0,0.0,0,2020-03-14
Indonesia,96,+27,0,1.0,0,2020-03-14
Lebanon,93,+16,0,0.0,0,2020-03-14
UAE,85,0,0,0.0,0,2020-03-14
Thailand,82,+7,0,0.0,0,2020-03-14
Chile,61,+18,0,0.0,0,2020-03-14
Russia,59,+14,0,0.0,0,2020-03-14
Taiwan,53,+3,0,0.0,0,2020-03-14
Vietnam,53,+9,0,0.0,0,2020-03-14
Luxembourg,51,+13,0,0.0,0,2020-03-14
Serbia,46,+11,0,0.0,0,2020-03-14
Argentina,45,+11,0,0.0,0,2020-03-14
Slovakia,44,+12,0,0.0,0,2020-03-14
Bulgaria,41,+10,0,1.0,0,2020-03-14
Brunei,40,+3,0,0.0,0,2020-03-14
Croatia,39,+7,0,0.0,0,2020-03-14
Albania,38,+5,0,0.0,0,2020-03-14
Peru,38,0,0,0.0,0,2020-03-14
South Africa,38,+14,0,0.0,0,2020-03-14
Palestine,38,+3,0,0.0,0,2020-03-14
Algeria,37,+11,0,1.0,0,2020-03-14
Panama,36,+9,0,0.0,0,2020-03-14
Pakistan,31,+3,0,0.0,0,2020-03-14
Georgia,30,+5,0,0.0,0,2020-03-14
Hungary,30,+11,0,0.0,0,2020-03-14
Ecuador,28,+5,0,0.0,0,2020-03-14
Belarus,27,0,0,0.0,0,2020-03-14
Costa Rica,27,+4,0,0.0,0,2020-03-14
Latvia,26,+9,0,0.0,0,2020-03-14
Mexico,26,+11,0,0.0,0,2020-03-14
Cyprus,26,+12,0,0.0,0,2020-03-14
Colombia,22,+6,0,0.0,0,2020-03-14
Senegal,21,0,0,0.0,0,2020-03-14
Bosnia and Herzegovina,21,+3,0,0.0,0,2020-03-14
Oman,19,0,0,0.0,0,2020-03-14
Morocco,18,+11,0,0.0,0,2020-03-14
Armenia,18,+10,0,0.0,0,2020-03-14
Tunisia,18,+2,0,0.0,0,2020-03-14
Malta,18,+6,0,0.0,0,2020-03-14
Azerbaijan,15,0,0,0.0,0,2020-03-14
North Macedonia,13,0,0,0.0,0,2020-03-14
Moldova,12,+6,0,0.0,0,2020-03-14
Afghanistan,11,+4,0,0.0,0,2020-03-14
Dominican Republic,11,+6,0,0.0,0,2020-03-14
Macao,10,0,0,0.0,0,2020-03-14
Sri Lanka,10,+4,0,0.0,0,2020-03-14
Bolivia,10,0,0,0.0,0,2020-03-14
Maldives,10,+1,0,0.0,0,2020-03-14
Martinique,10,+7,0,0.0,0,2020-03-14
Lithuania,9,+3,0,0.0,0,2020-03-14
Faeroe Islands,9,+6,0,0.0,0,2020-03-14
Jamaica,8,0,0,0.0,0,2020-03-14
Cambodia,7,0,0,0.0,0,2020-03-14
New Zealand,7,+1,0,0.0,0,2020-03-14
French Guiana,7,+1,0,0.0,0,2020-03-14
Paraguay,7,+1,0,0.0,0,2020-03-14
Kazakhstan,6,+2,0,0.0,0,2020-03-14
Réunion,6,+1,0,0.0,0,2020-03-14
Turkey,6,+1,0,0.0,0,2020-03-14
Bangladesh,5,+2,0,0.0,0,2020-03-14
Cuba,4,0,0,0.0,0,2020-03-14
Liechtenstein,4,0,0,0.0,0,2020-03-14
Uruguay,4,0,0,0.0,0,2020-03-14
Ukraine,3,0,0,0.0,0,2020-03-14
Channel Islands,3,0,0,0.0,0,2020-03-14
French Polynesia,3,0,0,0.0,0,2020-03-14
Guadeloupe,3,+2,0,0.0,0,2020-03-14
Honduras,3,+1,0,0.0,0,2020-03-14
Puerto Rico,3,0,0,0.0,0,2020-03-14
Monaco,2,0,0,0.0,0,2020-03-14
Nigeria,2,0,0,0.0,0,2020-03-14
Aruba,2,0,0,0.0,0,2020-03-14
Burkina Faso,2,0,0,0.0,0,2020-03-14
Cameroon,2,0,0,0.0,0,2020-03-14
DRC,2,0,0,0.0,0,2020-03-14
Ghana,2,0,0,0.0,0,2020-03-14
Namibia,2,+2,0,0.0,0,2020-03-14
Saint Martin,2,0,0,0.0,0,2020-03-14
Seychelles,2,+2,0,0.0,0,2020-03-14
Trinidad and Tobago,2,+1,0,0.0,0,2020-03-14
Venezuela,2,0,0,0.0,0,2020-03-14
Guyana,1,0,0,0.0,0,2020-03-14
Sudan,1,0,0,0.0,0,2020-03-14
Andorra,1,0,0,0.0,0,2020-03-14
Jordan,1,0,0,0.0,0,2020-03-14
Nepal,1,0,0,0.0,0,2020-03-14
Antigua and Barbuda,1,0,0,0.0,0,2020-03-14
Bhutan,1,0,0,0.0,0,2020-03-14
Cayman Islands,1,0,0,0.0,0,2020-03-14
Ivory Coast,1,0,0,0.0,0,2020-03-14
Curaçao,1,0,0,0.0,0,2020-03-14
Ethiopia,1,0,0,0.0,0,2020-03-14
Gabon,1,0,0,0.0,0,2020-03-14
Gibraltar,1,0,0,0.0,0,2020-03-14
Guatemala,1,0,0,0.0,0,2020-03-14
Guinea,1,0,0,0.0,0,2020-03-14
Vatican City,1,0,0,0.0,0,2020-03-14
Kenya,1,0,0,0.0,0,2020-03-14
Mauritania,1,0,0,0.0,0,2020-03-14
Mayotte,1,+1,0,0.0,0,2020-03-14
Mongolia,1,0,0,0.0,0,2020-03-14
Rwanda,1,+1,0,0.0,0,2020-03-14
St. Barth,1,0,0,0.0,0,2020-03-14
Saint Lucia,1,0,0,0.0,0,2020-03-14
St. Vincent Grenadines,1,0,0,0.0,0,2020-03-14
Suriname,1,0,0,0.0,0,2020-03-14
Eswatini,1,+1,0,0.0,0,2020-03-14
Togo,1,0,0,0.0,0,2020-03-14
U.S. Virgin Islands,1,+1,0,0.0,0,2020-03-14
Total:,156433,10951,0,392.0,0,2020-03-14
China,80849,+5,0,0.0,0,2020-03-15
Italy,24747,"+3,590",0,368.0,0,2020-03-15
Iran,13938,"+1,209",0,113.0,0,2020-03-15
S. Korea,8162,+76,0,3.0,0,2020-03-15
Spain,7843,"+1,452",0,96.0,0,2020-03-15
Germany,5813,"+1,214",0,2.0,0,2020-03-15
France,5423,+924,0,36.0,0,2020-03-15
USA,3666,+723,0,11.0,0,2020-03-15
Switzerland,2217,+842,0,1.0,0,2020-03-15
UK,1391,+251,0,14.0,0,2020-03-15
Norway,1254,+145,0,0.0,0,2020-03-15
Netherlands,1135,+176,0,8.0,0,2020-03-15
Sweden,1040,+79,0,1.0,0,2020-03-15
Belgium,886,+197,0,0.0,0,2020-03-15
Denmark,864,+28,0,1.0,0,2020-03-15
Austria,860,+205,0,0.0,0,2020-03-15
Japan,839,+35,0,2.0,0,2020-03-15
Diamond Princess,696,0,0,0.0,0,2020-03-15
Malaysia,428,+190,0,0.0,0,2020-03-15
Qatar,401,+64,0,0.0,0,2020-03-15
Greece,331,+103,0,1.0,0,2020-03-15
Canada,321,+69,0,0.0,0,2020-03-15
Australia,300,+52,0,2.0,0,2020-03-15
Czechia,293,+104,0,0.0,0,2020-03-15
Portugal,245,+76,0,0.0,0,2020-03-15
Finland,244,+19,0,0.0,0,2020-03-15
Singapore,226,+14,0,0.0,0,2020-03-15
Slovenia,219,+38,0,0.0,0,2020-03-15
Bahrain,214,+2,0,0.0,0,2020-03-15
Israel,213,+20,0,0.0,0,2020-03-15
Brazil,200,+49,0,0.0,0,2020-03-15
Iceland,180,+19,0,0.0,0,2020-03-15
Estonia,171,+56,0,0.0,0,2020-03-15
Ireland,170,+41,0,0.0,0,2020-03-15
Hong Kong,149,+7,0,0.0,0,2020-03-15
Philippines,140,+29,0,3.0,0,2020-03-15
Romania,139,+16,0,0.0,0,2020-03-15
Egypt,126,+16,0,0.0,0,2020-03-15
Poland,125,+21,0,0.0,0,2020-03-15
Iraq,124,+14,0,0.0,0,2020-03-15
Saudi Arabia,118,+15,0,0.0,0,2020-03-15
Indonesia,117,+21,0,0.0,0,2020-03-15
Thailand,114,+32,0,0.0,0,2020-03-15
India,112,+12,0,0.0,0,2020-03-15
Kuwait,112,+8,0,0.0,0,2020-03-15
San Marino,109,+8,0,2.0,0,2020-03-15
Lebanon,99,+6,0,0.0,0,2020-03-15
UAE,98,+13,0,0.0,0,2020-03-15
Luxembourg,77,+26,0,0.0,0,2020-03-15
Chile,75,+14,0,0.0,0,2020-03-15
Peru,71,+28,0,0.0,0,2020-03-15
Russia,63,+4,0,0.0,0,2020-03-15
Slovakia,61,+17,0,0.0,0,2020-03-15
South Africa,61,+23,0,0.0,0,2020-03-15
Taiwan,59,+6,0,0.0,0,2020-03-15
Vietnam,56,+3,0,0.0,0,2020-03-15
Pakistan,53,+20,0,0.0,0,2020-03-15
Bulgaria,51,+10,0,0.0,0,2020-03-15
Brunei,50,+10,0,0.0,0,2020-03-15
Croatia,49,+10,0,0.0,0,2020-03-15
Algeria,48,+9,0,1.0,0,2020-03-15
Serbia,48,+2,0,0.0,0,2020-03-15
Argentina,46,+1,0,0.0,0,2020-03-15
Panama,43,0,0,0.0,0,2020-03-15
Mexico,43,+17,0,0.0,0,2020-03-15
Albania,42,+4,0,0.0,0,2020-03-15
Palestine,38,0,0,0.0,0,2020-03-15
Ecuador,37,+9,0,0.0,0,2020-03-15
Costa Rica,35,+8,0,0.0,0,2020-03-15
Colombia,34,+10,0,0.0,0,2020-03-15
Georgia,33,+3,0,0.0,0,2020-03-15
Cyprus,33,+7,0,0.0,0,2020-03-15
Hungary,32,+2,0,1.0,0,2020-03-15
Latvia,30,+4,0,0.0,0,2020-03-15
Morocco,28,+10,0,0.0,0,2020-03-15
Belarus,27,0,0,0.0,0,2020-03-15
Armenia,26,+6,0,0.0,0,2020-03-15
Senegal,24,0,0,0.0,0,2020-03-15
Bosnia and Herzegovina,24,+3,0,0.0,0,2020-03-15
Azerbaijan,23,+4,0,0.0,0,2020-03-15
Moldova,23,+11,0,0.0,0,2020-03-15
Oman,22,+2,0,0.0,0,2020-03-15
Malta,21,+3,0,0.0,0,2020-03-15
Tunisia,20,+2,0,0.0,0,2020-03-15
North Macedonia,19,0,0,0.0,0,2020-03-15
Sri Lanka,18,+8,0,0.0,0,2020-03-15
Turkey,18,+12,0,0.0,0,2020-03-15
Venezuela,17,+15,0,0.0,0,2020-03-15
Afghanistan,16,+5,0,0.0,0,2020-03-15
Maldives,13,+3,0,0.0,0,2020-03-15
Cambodia,12,+5,0,0.0,0,2020-03-15
Lithuania,12,+3,0,0.0,0,2020-03-15
Macao,11,+1,0,0.0,0,2020-03-15
Dominican Republic,11,0,0,0.0,0,2020-03-15
Faeroe Islands,11,+1,0,0.0,0,2020-03-15
Jordan,10,+9,0,0.0,0,2020-03-15
Bolivia,10,0,0,0.0,0,2020-03-15
Jamaica,10,+2,0,0.0,0,2020-03-15
Martinique,10,0,0,0.0,0,2020-03-15
Kazakhstan,9,+3,0,0.0,0,2020-03-15
New Zealand,8,0,0,0.0,0,2020-03-15
French Guiana,7,0,0,0.0,0,2020-03-15
Liechtenstein,7,+3,0,0.0,0,2020-03-15
Paraguay,7,0,0,0.0,0,2020-03-15
Réunion,7,+1,0,0.0,0,2020-03-15
Ghana,6,+4,0,0.0,0,2020-03-15
Uruguay,6,0,0,0.0,0,2020-03-15
Andorra,5,+4,0,0.0,0,2020-03-15
Bangladesh,5,0,0,0.0,0,2020-03-15
Rwanda,5,+4,0,0.0,0,2020-03-15
Guyana,4,+3,0,0.0,0,2020-03-15
Cameroon,4,+1,0,0.0,0,2020-03-15
Ivory Coast,4,+2,0,0.0,0,2020-03-15
Cuba,4,0,0,0.0,0,2020-03-15
Ethiopia,4,+3,0,0.0,0,2020-03-15
Puerto Rico,4,0,0,0.0,0,2020-03-15
Uzbekistan,4,+4,0,0.0,0,2020-03-15
Ukraine,3,0,0,0.0,0,2020-03-15
Burkina Faso,3,+1,0,0.0,0,2020-03-15
Channel Islands,3,0,0,0.0,0,2020-03-15
French Polynesia,3,0,0,0.0,0,2020-03-15
Guadeloupe,3,0,0,0.0,0,2020-03-15
Guam,3,+3,0,0.0,0,2020-03-15
Honduras,3,0,0,0.0,0,2020-03-15
Kenya,3,+2,0,0.0,0,2020-03-15
Seychelles,3,+1,0,0.0,0,2020-03-15
Monaco,2,0,0,0.0,0,2020-03-15
Nigeria,2,0,0,0.0,0,2020-03-15
Aruba,2,0,0,0.0,0,2020-03-15
Curaçao,2,0,0,0.0,0,2020-03-15
DRC,2,0,0,0.0,0,2020-03-15
Namibia,2,0,0,0.0,0,2020-03-15
Saint Lucia,2,+1,0,0.0,0,2020-03-15
Saint Martin,2,0,0,0.0,0,2020-03-15
Trinidad and Tobago,2,0,0,0.0,0,2020-03-15
Guatemala,1,0,0,1.0,0,2020-03-15
Sudan,1,0,0,0.0,0,2020-03-15
Nepal,1,0,0,0.0,0,2020-03-15
Antigua and Barbuda,1,0,0,0.0,0,2020-03-15
Bahamas,1,+1,0,0.0,0,2020-03-15
Bhutan,1,0,0,0.0,0,2020-03-15
Cayman Islands,1,0,0,0.0,0,2020-03-15
CAR,1,+1,0,0.0,0,2020-03-15
Congo,1,+1,0,0.0,0,2020-03-15
